# Successful Slingshot Parameters (CUDA GPU Version)
# Format: Vx(m/s), Vy(m/s), Speed(m/s), HitTime(steps)
# Target: [4e7, 3e7] km, Radius: 100,000 km
# Spacecraft initial position: [3e7, -2e7] km
# Grid resolution: 1 m/s step size
# GPU: NVIDIA GeForce RTX 3060 Ti
# Execution time: 1.011 seconds

 -3738,   2632,    4572,  60
 -3730,   2710,    4611,  79
 -3722,   2639,    4563,  61
 -3709,   2645,    4556,  62
 -3712,   2720,    4602,  82
 -3715,   2981,    4763,  93
 -3693,   2394,    4401,  56
 -3693,   2395,    4402,  56
 -3693,   2411,    4410,  57
 -3695,   2410,    4411,  57
 -3695,   2411,    4412,  57
 -3694,   2394,    4402,  56
 -3694,   2395,    4402,  56
 -3694,   2410,    4411,  57
 -3694,   2411,    4411,  57
 -3694,   2412,    4412,  57
 -3695,   2395,    4403,  56
 -3693,   2652,    4547,  63
 -3691,   2732,    4592,  86
 -3692,   2394,    4400,  56
 -3692,   2395,    4401,  56
 -3682,   2425,    4409,  58
 -3681,   2426,    4409,  58
 -3680,   2426,    4408,  58
 -3680,   2427,    4408,  58
 -3680,   2658,    4540,  64
 -3677,   3785,    5277,  55
 -3674,   2385,    4380,  55
 -3673,   2385,    4379,  55
 -3673,   2386,    4380,  55
 -3672,   2385,    4379,  55
 -3672,   2386,    4379,  55
 -3670,   2386,    4377,  55
 -3671,   2385,    4378,  55
 -3671,   2386,    4378,  55
 -3669,   2386,    4377,  55
 -3667,   2664,    4533,  65
 -3664,   2438,    4401,  59
 -3663,   2439,    4401,  59
 -3650,   3823,    5286,  49
 -3644,   2675,    4520,  67
 -3647,   2448,    4392,  60
 -3652,   3902,    5344,  76
 -3637,   2387,    4350,  54
 -3636,   2388,    4350,  54
 -3638,   2387,    4351,  54
 -3639,   2387,    4352,  54
 -3639,   3824,    5279,  49
 -3639,   3620,    5133,  92
 -3646,   2449,    4392,  60
 -3635,   2388,    4349,  54
 -3619,   3809,    5254,  59
 -3615,   2465,    4375,  62
 -3611,   3779,    5227,  70
 -3604,   2395,    4327,  53
 -3602,   2396,    4326,  53
 -3600,   2397,    4325,  53
 -3600,   2697,    4498,  71
 -3598,   2698,    4497,  71
 -3580,   2408,    4314,  54
 -3578,   2483,    4355,  65
 -3578,   2409,    4313,  54
 -3559,   2419,    4303,  55
 -3547,   2498,    4338,  68
 -3539,   2429,    4292,  56
 -3537,   2732,    4469,  78
 -3520,   2438,    4282,  57
 -3505,   2826,    4502,  80
 -3504,   2446,    4273,  58
 -3501,   2447,    4271,  58
 -3495,   2234,    4148,  57
 -3495,   2235,    4149,  57
 -3495,   2236,    4149,  57
 -3495,   2237,    4150,  57
 -3494,   2238,    4149,  57
 -3494,   2234,    4147,  57
 -3494,   2235,    4148,  57
 -3494,   2236,    4148,  57
 -3494,   2237,    4149,  57
 -3487,   2454,    4264,  59
 -3491,   2526,    4309,  75
 -3493,   2235,    4147,  57
 -3493,   2236,    4147,  57
 -3493,   2237,    4148,  57
 -3493,   2238,    4148,  57
 -3482,   2212,    4125,  56
 -3481,   2212,    4124,  56
 -3481,   2213,    4125,  56
 -3478,   2211,    4121,  56
 -3478,   2212,    4122,  56
 -3478,   2213,    4122,  56
 -3480,   2211,    4123,  56
 -3480,   2212,    4124,  56
 -3480,   2213,    4124,  56
 -3479,   2211,    4122,  56
 -3479,   2212,    4123,  56
 -3479,   2213,    4123,  56
 -3477,   2211,    4120,  56
 -3477,   2212,    4121,  56
 -3476,   2211,    4120,  56
 -3476,   2212,    4120,  56
 -3475,   2211,    4119,  56
 -3475,   2212,    4119,  56
 -3469,   2261,    4141,  58
 -3469,   2262,    4141,  58
 -3470,   2462,    4255,  60
 -3470,   2261,    4142,  58
 -3471,   2260,    4142,  58
 -3467,   2263,    4140,  58
 -3468,   2262,    4140,  58
 -3455,   2469,    4247,  61
 -3456,   2784,    4438,  89
 -3442,   2277,    4127,  59
 -3440,   2278,    4126,  59
 -3437,   2209,    4086,  55
 -3434,   2209,    4083,  55
 -3434,   2210,    4084,  55
 -3435,   2209,    4084,  55
 -3436,   2209,    4085,  55
 -3431,   2210,    4081,  55
 -3433,   2209,    4082,  55
 -3433,   2210,    4083,  55
 -3432,   2210,    4082,  55
 -3428,   2482,    4232,  63
 -3426,   2483,    4231,  63
 -3419,   2288,    4114,  60
 -3420,   2810,    4426,  95
 -3417,   2289,    4113,  60
 -3406,   2573,    4269,  90
 -3399,   2496,    4217,  65
 -3397,   2298,    4101,  61
 -3391,   2219,    4053,  54
 -3391,   2220,    4053,  54
 -3393,   2219,    4054,  54
 -3392,   2219,    4053,  54
 -3390,   2220,    4052,  54
 -3389,   2220,    4051,  54
 -3391,   2582,    4262,  93
 -3388,   2221,    4051,  54
 -3385,   3573,    4922,  87
 -3379,   2306,    4091,  62
 -3355,   2233,    4030,  53
 -3348,   3569,    4894,  59
 -3345,   2524,    4190,  70
 -3343,   2525,    4189,  70
 -3334,   2246,    4020,  54
 -3333,   2246,    4019,  54
 -3338,   2324,    4067,  65
 -3336,   3635,    4934,  50
 -3324,   3606,    4904,  53
 -3314,   2541,    4176,  73
 -3312,   2258,    4008,  55
 -3310,   2259,    4007,  55
 -3306,   2044,    3887,  57
 -3306,   2045,    3887,  57
 -3306,   2046,    3888,  57
 -3305,   2339,    4049,  68
 -3305,   2044,    3886,  57
 -3305,   2045,    3887,  57
 -3305,   2046,    3887,  57
 -3304,   2043,    3885,  57
 -3304,   2044,    3885,  57
 -3304,   2045,    3886,  57
 -3304,   2046,    3886,  57
 -3303,   2042,    3883,  57
 -3303,   2043,    3884,  57
 -3303,   2044,    3884,  57
 -3303,   2045,    3885,  57
 -3303,   2046,    3885,  57
 -3302,   2042,    3882,  57
 -3302,   2043,    3883,  57
 -3302,   2044,    3883,  57
 -3302,   2045,    3884,  57
 -3301,   2042,    3882,  57
 -3301,   2043,    3882,  57
 -3301,   2044,    3883,  57
 -3301,   2045,    3883,  57
 -3300,   2041,    3880,  57
 -3300,   2042,    3881,  57
 -3300,   2043,    3881,  57
 -3300,   2044,    3882,  57
 -3300,   2045,    3882,  57
 -3299,   2041,    3879,  57
 -3299,   2042,    3880,  57
 -3299,   2043,    3880,  57
 -3299,   2044,    3881,  57
 -3298,   2041,    3878,  57
 -3298,   2042,    3879,  57
 -3298,   2043,    3880,  57
 -3298,   2044,    3880,  57
 -3297,   2041,    3878,  57
 -3297,   2042,    3878,  57
 -3297,   2043,    3879,  57
 -3296,   2041,    3877,  57
 -3296,   2042,    3877,  57
 -3291,   2269,    3997,  56
 -3285,   2106,    3902,  58
 -3286,   2105,    3902,  58
 -3284,   2106,    3901,  58
 -3284,   2107,    3902,  58
 -3282,   2107,    3900,  58
 -3282,   2108,    3901,  58
 -3283,   2107,    3901,  58
 -3281,   2108,    3900,  58
 -3280,   2108,    3899,  58
 -3280,   2109,    3900,  58
 -3279,   2109,    3899,  58
 -3278,   2110,    3898,  58
 -3277,   2110,    3898,  58
 -3274,   2278,    3989,  57
 -3272,   2279,    3987,  57
 -3269,   2356,    4030,  72
 -3239,   2037,    3826,  56
 -3239,   2371,    4014,  76
 -3239,   2296,    3970,  59
 -3236,   2128,    3873,  59
 -3237,   2128,    3874,  59
 -3236,   2037,    3824,  56
 -3236,   2038,    3824,  56
 -3238,   2037,    3825,  56
 -3238,   2038,    3826,  56
 -3237,   2037,    3825,  56
 -3237,   2038,    3825,  56
 -3234,   2037,    3822,  56
 -3234,   2038,    3823,  56
 -3234,   2039,    3823,  56
 -3234,   2129,    3872,  59
 -3235,   2037,    3823,  56
 -3235,   2038,    3823,  56
 -3233,   2038,    3822,  56
 -3233,   2039,    3822,  56
 -3235,   2129,    3873,  59
 -3231,   2039,    3821,  56
 -3232,   2130,    3871,  59
 -3232,   2038,    3821,  56
 -3232,   2039,    3821,  56
 -3225,   3065,    4449,  82
 -3223,   2304,    3962,  60
 -3213,   2638,    4157,  98
 -3209,   2311,    3955,  61
 -3206,   2140,    3855,  60
 -3203,   2141,    3853,  60
 -3193,   2319,    3946,  62
 -3189,   2052,    3792,  55
 -3187,   2052,    3790,  55
 -3187,   2053,    3791,  55
 -3188,   2052,    3791,  55
 -3185,   2053,    3789,  55
 -3185,   2054,    3790,  55
 -3184,   2054,    3789,  55
 -3182,   2149,    3840,  61
 -3186,   2053,    3790,  55
 -3179,   2326,    3939,  63
 -3180,   2150,    3839,  61
 -3164,   2412,    3979,  89
 -3158,   2644,    4119,  95
 -3159,   2158,    3826,  62
 -3155,   1948,    3708,  58
 -3153,   1949,    3707,  58
 -3153,   1950,    3707,  58
 -3152,   1949,    3706,  58
 -3152,   1950,    3706,  58
 -3152,   1951,    3707,  58
 -3154,   1949,    3708,  58
 -3149,   1951,    3704,  58
 -3149,   1952,    3705,  58
 -3149,   1953,    3705,  58
 -3150,   1951,    3705,  58
 -3150,   1952,    3706,  58
 -3149,   2070,    3768,  54
 -3150,   2070,    3769,  54
 -3151,   1950,    3706,  58
 -3151,   1951,    3706,  58
 -3151,   1952,    3707,  58
 -3148,   2071,    3768,  54
 -3148,   1952,    3704,  58
 -3148,   1953,    3705,  58
 -3146,   1954,    3703,  58
 -3146,   1955,    3704,  58
 -3147,   2071,    3767,  54
 -3146,   1953,    3703,  58
 -3146,   2072,    3767,  54
 -3147,   1952,    3703,  58
 -3147,   1953,    3704,  58
 -3147,   1954,    3704,  58
 -3145,   1953,    3702,  58
 -3145,   1954,    3703,  58
 -3145,   1955,    3703,  58
 -3142,   1955,    3701,  58
 -3142,   1956,    3701,  58
 -3142,   1957,    3702,  58
 -3143,   1955,    3701,  58
 -3143,   1956,    3702,  58
 -3144,   1954,    3702,  58
 -3144,   1955,    3702,  58
 -3144,   1956,    3703,  58
 -3141,   1957,    3701,  58
 -3139,   1957,    3699,  58
 -3139,   1958,    3700,  58
 -3141,   1956,    3700,  58
 -3140,   1956,    3699,  58
 -3140,   1957,    3700,  58
 -3140,   1958,    3700,  58
 -3138,   1957,    3698,  58
 -3138,   1958,    3699,  58
 -3138,   1959,    3699,  58
 -3137,   1958,    3698,  58
 -3137,   1959,    3698,  58
 -3135,   1959,    3697,  58
 -3135,   1960,    3697,  58
 -3136,   1958,    3697,  58
 -3136,   1959,    3698,  58
 -3136,   1960,    3698,  58
 -3134,   1959,    3696,  58
 -3134,   1960,    3696,  58
 -3134,   1961,    3697,  58
 -3133,   1960,    3696,  58
 -3133,   1961,    3696,  58
 -3132,   1960,    3695,  58
 -3132,   1961,    3695,  58
 -3132,   1962,    3696,  58
 -3131,   2351,    3915,  67
 -3131,   1961,    3694,  58
 -3131,   1962,    3695,  58
 -3130,   1961,    3694,  58
 -3130,   1962,    3694,  58
 -3130,   1963,    3695,  58
 -3129,   2352,    3914,  67
 -3129,   1962,    3693,  58
 -3129,   1963,    3694,  58
 -3127,   1963,    3692,  58
 -3127,   1964,    3693,  58
 -3128,   1962,    3692,  58
 -3128,   1963,    3693,  58
 -3126,   1963,    3691,  58
 -3126,   1964,    3692,  58
 -3124,   1964,    3690,  58
 -3124,   1965,    3691,  58
 -3123,   1965,    3690,  58
 -3125,   1964,    3691,  58
 -3125,   1965,    3691,  58
 -3122,   1965,    3689,  58
 -3122,   1966,    3689,  58
 -3121,   1966,    3689,  58
 -3120,   1966,    3688,  58
 -3120,   1967,    3688,  58
 -3121,   3210,    4477,  47
 -3119,   1966,    3687,  58
 -3119,   1967,    3687,  58
 -3115,   1968,    3685,  58
 -3109,   2093,    3748,  54
 -3117,   1967,    3686,  58
 -3117,   1968,    3686,  58
 -3118,   1967,    3687,  58
 -3107,   2094,    3747,  54
 -3116,   1968,    3685,  58
 -3114,   2176,    3799,  65
 -3113,   1969,    3683,  58
 -3114,   1969,    3684,  58
 -3102,   2181,    3792,  66
 -3098,   2369,    3900,  70
 -3088,   2187,    3784,  67
 -3085,   2107,    3736,  55
 -3083,   2108,    3735,  55
 -3072,   1853,    3588,  58
 -3072,   1854,    3588,  58
 -3071,   1852,    3586,  58
 -3071,   1853,    3587,  58
 -3071,   1854,    3587,  58
 -3073,   1853,    3588,  58
 -3073,   1854,    3589,  58
 -3070,   1852,    3585,  58
 -3070,   1853,    3586,  58
 -3070,   1854,    3586,  58
 -3070,   2385,    3888,  73
 -3068,   1851,    3583,  58
 -3068,   1852,    3584,  58
 -3068,   1853,    3584,  58
 -3069,   1852,    3585,  58
 -3069,   1853,    3585,  58
 -3067,   1851,    3582,  58
 -3067,   1852,    3583,  58
 -3067,   1853,    3583,  58
 -3065,   1850,    3580,  58
 -3065,   1851,    3581,  58
 -3065,   1852,    3581,  58
 -3065,   1853,    3582,  58
 -3066,   1851,    3581,  58
 -3066,   1852,    3582,  58
 -3066,   1853,    3582,  58
 -3064,   1850,    3579,  58
 -3064,   1851,    3580,  58
 -3064,   1852,    3580,  58
 -3064,   1853,    3581,  58
 -3064,   2119,    3725,  56
 -3062,   3499,    4650,  64
 -3063,   3514,    4662,  79
 -3061,   1849,    3576,  58
 -3061,   1850,    3577,  58
 -3061,   1851,    3577,  58
 -3061,   1852,    3578,  58
 -3062,   2120,    3724,  56
 -3062,   1850,    3577,  58
 -3062,   1851,    3578,  58
 -3062,   1852,    3579,  58
 -3063,   1850,    3578,  58
 -3063,   1851,    3579,  58
 -3063,   1852,    3579,  58
 -3060,   1849,    3575,  58
 -3060,   1850,    3576,  58
 -3060,   1851,    3576,  58
 -3060,   1852,    3577,  58
 -3059,   1849,    3574,  58
 -3059,   1850,    3575,  58
 -3059,   1851,    3575,  58
 -3059,   1852,    3576,  58
 -3057,   1849,    3573,  58
 -3057,   1850,    3573,  58
 -3057,   1851,    3574,  58
 -3058,   1849,    3574,  58
 -3058,   1850,    3574,  58
 -3058,   1851,    3575,  58
 -3058,   1852,    3575,  58
 -3056,   1848,    3571,  58
 -3056,   1849,    3572,  58
 -3056,   1850,    3572,  58
 -3056,   1851,    3573,  58
 -3055,   1806,    3549,  59
 -3055,   1807,    3549,  59
 -3055,   1808,    3550,  59
 -3056,   3380,    4557,  61
 -3055,   1848,    3570,  58
 -3055,   1849,    3571,  58
 -3055,   1850,    3571,  58
 -3055,   1851,    3572,  58
 -3054,   1805,    3548,  59
 -3054,   1806,    3548,  59
 -3054,   1807,    3549,  59
 -3054,   1808,    3549,  59
 -3054,   1809,    3550,  59
 -3054,   1848,    3570,  58
 -3054,   1849,    3570,  58
 -3054,   1850,    3571,  58
 -3054,   1851,    3571,  58
 -3053,   1848,    3569,  58
 -3053,   1849,    3569,  58
 -3053,   1850,    3570,  58
 -3053,   1805,    3547,  59
 -3053,   1806,    3547,  59
 -3053,   1807,    3548,  59
 -3053,   1808,    3548,  59
 -3053,   1809,    3549,  59
 -3053,   1810,    3549,  59
 -3053,   1804,    3546,  59
 -3052,   1848,    3568,  58
 -3052,   1849,    3568,  58
 -3052,   1850,    3569,  58
 -3052,   1803,    3545,  59
 -3052,   1804,    3545,  59
 -3052,   1805,    3546,  59
 -3052,   1806,    3546,  59
 -3052,   1807,    3547,  59
 -3052,   1808,    3547,  59
 -3052,   1809,    3548,  59
 -3052,   1810,    3548,  59
 -3051,   1803,    3544,  59
 -3051,   1804,    3544,  59
 -3051,   1805,    3545,  59
 -3051,   1806,    3545,  59
 -3051,   1807,    3546,  59
 -3051,   1808,    3546,  59
 -3051,   1809,    3547,  59
 -3051,   1810,    3547,  59
 -3051,   1848,    3567,  58
 -3051,   1849,    3568,  58
 -3051,   1850,    3568,  58
 -3050,   1803,    3543,  59
 -3050,   1804,    3544,  59
 -3050,   1805,    3544,  59
 -3050,   1806,    3545,  59
 -3050,   1807,    3545,  59
 -3050,   1808,    3546,  59
 -3050,   1809,    3546,  59
 -3050,   1810,    3547,  59
 -3050,   1847,    3566,  58
 -3050,   1848,    3566,  58
 -3050,   1849,    3567,  58
 -3050,   1850,    3567,  58
 -3049,   1847,    3565,  58
 -3049,   1848,    3565,  58
 -3049,   1849,    3566,  58
 -3049,   1850,    3566,  58
 -3048,   1808,    3544,  59
 -3048,   1809,    3544,  59
 -3048,   1810,    3545,  59
 -3048,   1804,    3542,  59
 -3048,   1805,    3542,  59
 -3048,   1806,    3543,  59
 -3048,   1807,    3543,  59
 -3048,   1847,    3564,  58
 -3048,   1848,    3564,  58
 -3048,   1849,    3565,  58
 -3049,   1803,    3542,  59
 -3049,   1804,    3543,  59
 -3049,   1805,    3543,  59
 -3049,   1806,    3544,  59
 -3049,   1807,    3544,  59
 -3049,   1808,    3545,  59
 -3049,   1809,    3545,  59
 -3049,   1810,    3546,  59
 -3047,   1804,    3541,  59
 -3047,   1805,    3542,  59
 -3047,   1806,    3542,  59
 -3047,   1807,    3543,  59
 -3047,   1808,    3543,  59
 -3047,   1809,    3544,  59
 -3046,   1847,    3562,  58
 -3046,   1848,    3563,  58
 -3046,   1849,    3563,  58
 -3046,   1806,    3541,  59
 -3046,   1807,    3542,  59
 -3046,   1808,    3542,  59
 -3046,   2129,    3716,  57
 -3046,   1990,    3638,  59
 -3047,   1847,    3563,  58
 -3047,   1848,    3564,  58
 -3047,   1849,    3564,  58
 -3045,   1847,    3561,  58
 -3045,   1848,    3562,  58
 -3045,   1849,    3562,  58
 -3044,   2130,    3715,  57
 -3043,   1991,    3636,  59
 -3042,   1847,    3559,  58
 -3042,   1848,    3559,  58
 -3044,   1847,    3561,  58
 -3044,   1848,    3561,  58
 -3041,   1847,    3558,  58
 -3041,   1848,    3558,  58
 -3043,   1847,    3560,  58
 -3043,   1848,    3560,  58
 -3042,   1991,    3636,  59
 -3040,   1992,    3635,  59
 -3037,   3344,    4517,  49
 -3025,   2216,    3750,  74
 -3019,   1730,    3480,  60
 -3019,   1731,    3480,  60
 -3019,   1732,    3481,  60
 -3019,   1733,    3481,  60
 -3021,   1733,    3483,  60
 -3021,   1734,    3483,  60
 -3020,   1731,    3481,  60
 -3020,   1732,    3481,  60
 -3020,   1733,    3482,  60
 -3020,   1734,    3482,  60
 -3016,   1727,    3475,  60
 -3016,   1728,    3476,  60
 -3016,   1729,    3476,  60
 -3016,   1730,    3477,  60
 -3016,   1731,    3477,  60
 -3016,   1732,    3478,  60
 -3018,   1730,    3479,  60
 -3018,   1731,    3479,  60
 -3018,   1732,    3480,  60
 -3018,   1733,    3480,  60
 -3015,   1726,    3474,  60
 -3015,   1727,    3475,  60
 -3015,   1728,    3475,  60
 -3015,   1729,    3476,  60
 -3015,   1730,    3476,  60
 -3015,   1731,    3477,  60
 -3018,   1729,    3478,  60
 -3017,   1728,    3477,  60
 -3017,   1729,    3477,  60
 -3017,   1730,    3478,  60
 -3017,   1731,    3478,  60
 -3017,   1732,    3479,  60
 -3017,   2220,    3746,  75
 -3012,   1723,    3470,  60
 -3012,   1724,    3470,  60
 -3012,   1725,    3471,  60
 -3012,   1726,    3471,  60
 -3012,   1727,    3472,  60
 -3012,   1728,    3472,  60
 -3012,   1729,    3473,  60
 -3013,   1724,    3471,  60
 -3013,   1725,    3472,  60
 -3013,   1726,    3472,  60
 -3013,   1727,    3473,  60
 -3013,   1728,    3473,  60
 -3013,   1729,    3474,  60
 -3014,   1725,    3473,  60
 -3014,   1726,    3473,  60
 -3014,   1727,    3474,  60
 -3014,   1728,    3474,  60
 -3014,   1729,    3475,  60
 -3014,   1730,    3475,  60
 -3011,   1722,    3469,  60
 -3011,   1723,    3469,  60
 -3011,   1724,    3470,  60
 -3011,   1725,    3470,  60
 -3011,   1726,    3471,  60
 -3011,   1727,    3471,  60
 -3011,   1728,    3472,  60
 -3009,   1720,    3466,  60
 -3009,   1721,    3466,  60
 -3009,   1722,    3467,  60
 -3009,   1723,    3467,  60
 -3009,   1724,    3468,  60
 -3009,   1725,    3468,  60
 -3009,   1726,    3469,  60
 -3010,   1721,    3467,  60
 -3010,   1722,    3468,  60
 -3010,   1723,    3468,  60
 -3010,   1724,    3469,  60
 -3010,   1725,    3469,  60
 -3010,   1726,    3470,  60
 -3010,   1727,    3470,  60
 -3008,   1719,    3465,  60
 -3008,   1720,    3465,  60
 -3008,   1721,    3466,  60
 -3008,   1722,    3466,  60
 -3008,   1723,    3467,  60
 -3008,   1724,    3467,  60
 -3008,   1725,    3468,  60
 -3007,   1719,    3464,  60
 -3007,   1720,    3464,  60
 -3007,   1721,    3465,  60
 -3007,   1722,    3465,  60
 -3007,   1723,    3466,  60
 -3007,   1724,    3466,  60
 -3007,   1725,    3467,  60
 -3006,   1718,    3462,  60
 -3006,   1719,    3463,  60
 -3006,   1720,    3463,  60
 -3006,   1721,    3464,  60
 -3006,   1722,    3464,  60
 -3006,   1723,    3465,  60
 -3006,   1724,    3465,  60
 -3004,   2003,    3611,  60
 -3004,   1716,    3460,  60
 -3004,   1717,    3460,  60
 -3004,   1718,    3461,  60
 -3004,   1719,    3461,  60
 -3004,   1720,    3462,  60
 -3004,   1721,    3462,  60
 -3004,   1722,    3463,  60
 -3005,   1717,    3461,  60
 -3005,   1718,    3461,  60
 -3005,   1719,    3462,  60
 -3005,   1720,    3462,  60
 -3005,   1721,    3463,  60
 -3005,   1722,    3463,  60
 -3005,   1723,    3464,  60
 -3003,   1716,    3459,  60
 -3003,   1717,    3459,  60
 -3003,   1718,    3460,  60
 -3003,   1719,    3460,  60
 -3003,   1720,    3461,  60
 -3003,   1721,    3461,  60
 -3002,   1715,    3457,  60
 -3002,   1716,    3458,  60
 -3002,   1717,    3458,  60
 -3002,   1718,    3459,  60
 -3002,   1719,    3459,  60
 -3002,   1720,    3460,  60
 -3001,   1714,    3456,  60
 -3001,   1715,    3456,  60
 -3001,   1716,    3457,  60
 -3001,   1717,    3457,  60
 -3001,   1718,    3458,  60
 -3001,   1719,    3458,  60
 -3001,   1720,    3459,  60
 -3001,   2004,    3609,  60
 -3000,   1714,    3455,  60
 -3000,   1715,    3456,  60
 -3000,   1716,    3456,  60
 -3000,   1717,    3457,  60
 -3000,   1718,    3457,  60
 -3000,   1719,    3458,  60
 -3000,   1873,    3537,  57
 -3000,   1874,    3537,  57
 -3000,   1875,    3538,  57
 -3001,   1873,    3538,  57
 -3001,   1874,    3538,  57
 -3001,   1875,    3539,  57
 -2999,   1872,    3535,  57
 -2999,   1873,    3536,  57
 -2999,   1874,    3536,  57
 -2999,   1875,    3537,  57
 -2999,   1876,    3537,  57
 -2999,   1713,    3454,  60
 -2999,   1714,    3454,  60
 -2999,   1715,    3455,  60
 -2999,   1716,    3455,  60
 -2999,   1717,    3456,  60
 -2999,   1718,    3456,  60
 -2998,   1872,    3534,  57
 -2998,   1873,    3535,  57
 -2998,   1874,    3536,  57
 -2998,   1875,    3536,  57
 -2998,   1876,    3537,  57
 -2998,   1713,    3453,  60
 -2998,   1714,    3453,  60
 -2998,   1715,    3454,  60
 -2998,   1716,    3454,  60
 -2998,   1717,    3455,  60
 -2997,   1712,    3452,  60
 -2997,   1713,    3452,  60
 -2997,   1714,    3453,  60
 -2997,   1715,    3453,  60
 -2997,   1716,    3454,  60
 -2997,   1872,    3534,  57
 -2997,   1873,    3534,  57
 -2997,   1874,    3535,  57
 -2997,   1875,    3535,  57
 -2997,   1876,    3536,  57
 -2996,   1872,    3533,  57
 -2996,   1873,    3533,  57
 -2996,   1874,    3534,  57
 -2996,   1875,    3534,  57
 -2996,   1712,    3451,  60
 -2996,   1713,    3451,  60
 -2996,   1714,    3452,  60
 -2996,   1715,    3452,  60
 -2994,   1711,    3448,  60
 -2994,   1712,    3449,  60
 -2994,   1713,    3449,  60
 -2995,   1872,    3532,  57
 -2995,   1873,    3532,  57
 -2995,   1874,    3533,  57
 -2995,   1875,    3534,  57
 -2995,   1711,    3449,  60
 -2995,   1712,    3450,  60
 -2995,   1713,    3450,  60
 -2995,   1714,    3451,  60
 -2994,   1873,    3532,  57
 -2994,   1874,    3532,  57
 -2993,   1710,    3447,  60
 -2993,   1711,    3448,  60
 -2993,   1712,    3448,  60
 -2978,   2165,    3682,  61
 -2976,   2012,    3592,  61
 -2974,   1897,    3528,  56
 -2974,   1898,    3528,  56
 -2974,   1899,    3529,  56
 -2975,   1897,    3528,  56
 -2975,   1898,    3529,  56
 -2973,   1897,    3527,  56
 -2973,   1898,    3527,  56
 -2973,   1899,    3528,  56
 -2972,   1898,    3526,  56
 -2972,   1899,    3527,  56
 -2972,   1900,    3527,  56
 -2965,   2172,    3675,  62
 -2955,   2019,    3579,  62
 -2951,   2255,    3714,  86
 -2947,   1918,    3516,  55
 -2947,   1853,    3481,  58
 -2944,   1920,    3515,  55
 -2946,   1918,    3515,  55
 -2946,   1919,    3516,  55
 -2946,   1853,    3480,  58
 -2944,   1853,    3479,  58
 -2945,   1853,    3479,  58
 -2945,   1919,    3515,  55
 -2945,   1920,    3516,  55
 -2942,   1853,    3477,  58
 -2941,   1853,    3476,  58
 -2941,   1854,    3477,  58
 -2944,   2259,    3711,  87
 -2943,   1853,    3478,  58
 -2937,   1639,    3363,  61
 -2937,   1640,    3364,  61
 -2937,   1641,    3364,  61
 -2937,   1642,    3365,  61
 -2937,   1643,    3365,  61
 -2937,   1644,    3366,  61
 -2938,   1853,    3474,  58
 -2938,   1854,    3474,  58
 -2939,   1853,    3474,  58
 -2939,   1854,    3475,  58
 -2940,   1853,    3475,  58
 -2940,   1854,    3476,  58
 -2938,   1641,    3365,  61
 -2938,   1642,    3366,  61
 -2938,   1643,    3366,  61
 -2938,   1644,    3367,  61
 -2935,   1854,    3472,  58
 -2934,   1854,    3471,  58
 -2934,   1855,    3471,  58
 -2935,   1637,    3361,  61
 -2935,   1638,    3361,  61
 -2936,   1854,    3472,  58
 -2935,   1639,    3362,  61
 -2935,   1640,    3362,  61
 -2935,   1641,    3363,  61
 -2935,   1642,    3363,  61
 -2935,   1643,    3364,  61
 -2937,   1854,    3473,  58
 -2936,   1638,    3362,  61
